CIN,Company Name,Status
U55101HR2021PTC098656,FUN VEGAS PRIVATE LIMITED,Active
U74999UP2021PTC154116,PESA24 TECHNOLOGY PRIVATE LIMITED,Active
U72900GJ2021PTC124617,V1ADUCT TECHNOLOGIES PRIVATE LIMITED,Active
U80900HR2021PTC096561,GEOMETIC EDUSERVICES PRIVATE LIMITED,Active
U74999HR2021PTC099099,NXTTGENN FOREIGN EDUCATION CONSULTANTS PRIVATE LIMITED,Active
U71290DL2021PTC390991,E-TRON EV CHARGING PRIVATE LIMITED,Active
U15400TG2021PTC157056,PROPFOODS PRIVATE LIMITED,Active
U74999TN2021PTC148750,S.P.GLOBAL FACILITY MANAGEMENT PRIVATE LIMITED,Active
U80900TG2022PTC159110,PROKID EDU SOLUTIONS PRIVATE LIMITED,Active
U64200HR2022PTC101599,GAONWANI NETWORK PRIVATE LIMITED,Active
U37100TZ2022PTC038145,SOTEK RECYCLING PRIVATE LIMITED,Active
U72900TN2021PTC148450,NYIT SOFTWARE SERVICES PRIVATE LIMITED,Active
U51909DL2022PTC392106,INDIA INK. CRAFT AND HANDLOOM PRIVATE LIMITED,Active
U31904HR2021FTC099719,PEER SYSTEMS PRIVATE LIMITED,Active
U45309DL2022PTC401848,ENVIROCRETE INDIA PRIVATE LIMITED,Active
U74999UP2022PTC167170,DOT LEGAL PRIVATE LIMITED,Active
U92490DL2022OPC392867,ENSOKYO MEDIA (OPC) PRIVATE LIMITED,Active
U74999UP2022PTC158267,PICHAIS TRADE CONSULTANT PRIVATE LIMITED,Active
U74999KA2022PTC164075,COLLARDESK INFOTECH SOL PRIVATE LIMITED,Active
U72900TG2022PTC159722,PROPQ TECHNOLOGIES PRIVATE LIMITED,Active
U92490KL2022PTC076898,VENMONY HARMONY VENTURES PRIVATE LIMITED,Active
U80301KL2022OPC073990,CONNECTOR PRO EDUCATION (OPC) PRIVATE LIMITED,Active
U72900KA2022PTC157719,FUVERSE TECHNOLOGIES PRIVATE LIMITED,Active
U74999UP2021PTC155794,CRICBOSS PRIVATE LIMITED,Active
U80902HR2021PTC098916,MEDINEXT EDUCARE PRIVATE LIMITED,Active
U74920UP2022PTC159457,ZIETRAD PRIVATE LIMITED,Active
U46697TR2023OPC014309,GLOMODANISTA (OPC) PRIVATE LIMITED,Active
U74999PB2022PTC055244,DOADVO PRIVATE LIMITED,Active
U74999TG2021PTC157983,REDBIRD RETAIL SERVICES PRIVATE LIMITED,Active
U72900HR2022PTC105616,RUBICSCUBEADVERTISING PRIVATE LIMITED,Active
U80900UP2022PTC167713,PREPTREASURES EDTECH PRIVATE LIMITED,Active
U72500KA2022PTC164102,NGAGINE INTEGRATED SOLUTIONS PRIVATE LIMITED,Active
U45309KL2022PTC077045,VIBEMED CONCEPTS MEDICAL EQUIPMENTS AND CONTRACTING PRIVATE LIMITED,Active
U92113HR2022PTC105553,COLLAB FILMS CREATION PRIVATE LIMITED,Active
U51397WB2022PTC252006,SHRESTADEVJEET PRIVATE LIMITED,Active
U15490TG2022OPC160369,OORINCHI FOODS (OPC) PRIVATE LIMITED,Active
U72200WB2022PTC252070,CONSENTIUM AUTOMATION PRIVATE LIMITED,Active
U72900UP2022PTC161964,SAAYASOFT PRIVATE LIMITED,Active
U63030TZ2022OPC038561,ARL TRANS XPRESS (OPC) PRIVATE LIMITED,Active
U70109GJ2022PTC130614,NAGAR ROAD BUSINESS HUB PRIVATE LIMITED,Active
U78300PB2023PTC060017,AXTRICS STAFFING SERVICES PRIVATE LIMITED,Active
U82990UP2023PTC192613,V4 FINANCIAL TECHNOLOGIES PRIVATE LIMITED,Active
U80902UP2022PTC161842,EDUKANKSHA LEARNINGS PRIVATE LIMITED,Active
U74999HR2022PTC103720,ACCOUNTCAFE PRIVATE LIMITED,Active
U80301HR2022PTC104061,INSURER ZONE PRIVATE LIMITED,Active
U26999DL2022PLC397610,ASAHI INDIA FLAT GLASS LIMITED,Active
U31900GJ2022PTC130125,TUNIC FUTURE PRODUCTS PRIVATE LIMITED,Active
U70109MP2022PTC061639,REAL ERA INFRATECH PRIVATE LIMITED,Active
