CIN,Company Name,Status
U72900KA2012PTC067241,MEDIAFORGE BUSINESS SOLUTIONS PRIVATE LIMITED,Active
U92321TG2013PTC085660,UKKOTEKNIK INFORMATION SERVICES PRIVATE LIMITED,Active
U45400MH2012PTC238230,AMISHA HABITATS PRIVATE LIMITED,Active
U74900DL2013PTC247050,LEGO INDIA PRIVATE LIMITED,Active
U14102RJ2013PTC041252,NAVNEET GRANITE PRIVATE LIMITED,Active
U70101MP2012PTC029717,MAHARSHI INFRASTRUCTURE PRIVATE LIMITED,Active
U70109DL2013PTC249841,AUK DEVELOPERS PRIVATE LIMITED,Active
U72200PB2011PTC035742,WEAVE BYTES INFOTECH PRIVATE LIMITED,Active
U45400WB2012PTC187507,RAMSHAKTI PROJECTS PRIVATE LIMITED,Active
U72300MH2011FTC225498,INCALUS TECHNOLOGY SOLUTIONS PRIVATE LIMITED,Active
U15435OR2012PTC015025,OM SAI KAJU PRODUCTS PRIVATE LIMITED,Active
U92140MP2012PTC027750,RECHARGE TALENT SEARCH PRIVATE LIMITED,Active
U80210GJ2012PTC072560,GANPAT GLOBAL EDUCORP PRIVATE LIMITED,Active
U51909WB2012PTC186288,CHANDRIMA BARTER PRIVATE LIMITED,Active
U72900TN2012PTC087866,IMPACTIVA MANUFACTURING SYSTEMS INDIA PRIVATE LIMITED,Active
U63000DL2011PTC224606,SHIVALA CABS PRIVATE LIMITED,Active
U70102TG2011PTC076272,PRAGATHI FACILITATORS PRIVATE LIMITED,Active
U70109HR2013PTC050879,EFAW HOLDING PRIVATE LIMITED,Active
U74999KA2011PTC085463,SJ SEYMOUR SERVICES PRIVATE LIMITED,Active
U61100MH2013PTC247530,ANNIKA MARINE SERVICES PRIVATE LIMITED,Active
U72200KA2014FTC075618,ENERGYCREDIT SOFTWARE SERVICES PRIVATE LIMITED,Active
U25112MP2013PTC031209,DUPON RUBBER PRIVATE LIMITED,Active
U72200TG2011PTC075444,AMIGO OPTIMA SOFTWARE SOLUTIONS PRIVATE LIMITED,Active
U52321GJ2011PTC066966,TANIKSH EXIM PRIVATE LIMITED,Active
U18101DL2011PTC226015,SPORTELLE TRENDZ PRIVATE LIMITED,Active
U72900DL2011PTC226455,MOOTLY SOFTWARE PRIVATE LIMITED,Active
U45201RJ2013PTC042732,AKASH PARADISE INFRATECH PRIVATE LIMITED,Active
U70102WB2013PTC196028,VIGALA BUILDINFRA PRIVATE LIMITED,Active
U74140DL2013PTC259762,SAMADHAN ECO TECH SERVICES PRIVATE LIMITED,Active
U72200AP2013PTC089389,CATCHWAY WEB SOLUTIONS PRIVATE LIMITED,Active
U70102WB2013PTC195954,PRAJNA REALBUILD PRIVATE LIMITED,Active
U70102WB2013PTC196026,VAGISHA CONCLAVE PRIVATE LIMITED,Active
U70102WB2013PTC195946,DHANVIN BUILDSQUARE PRIVATE LIMITED,Active
U45400DL2013PTC250514,KOSHU BUILDCON PRIVATE LIMITED,Active
U70102WB2013PTC194097,MAXTOR BUILDCON PRIVATE LIMITED,Active
U72200MH2005FTC154908,GLOSTREAM TECHNOLOGIES PRIVATE LIMITED,Active
U13100MP2006PTC018738,BLUE MOUNTAIN MINERAL PVT LTD,Active
U15134UP1985PTC007425,GANPATI COLD STORAGE AND GENERAL MILLS PRIVATE LIMITED,Active
U13100KA2006PTC048554,MARWAR MINERAL EXPLORATION PRIVATE LIMITED,Active
U29240MH2005PTC156586,SMITH BITS INDIA PRIVATE LIMITED,Active
U28991MH2001PTC132055,BOND SAFETY BELTS (INDIA) PRIVATE LIMITED,Active
U15400KA2014PTC077237,JASSBYS FOODS PRIVATE LIMITED,Active
U70100MH2005PTC155406,ALTIUS PROPERTIES PRIVATE LIMITED,Active
U93030UP2014OPC065805,TRANSGLOBE LOGISTICS OPC PRIVATE LIMITED,Active
U74999TG2018PTC123954,LKJV PRIVATE LIMITED,Active
U74999MH2015PTC260848,BURGEON ANALYTICS AND MARKET RESEARCH PRIVATE LIMITED,Active
U51101HR2015PTC054356,DULCE FASHIONS PRIVATE LIMITED,Active
U72200KA2014PTC077903,ALTGMX TECHNOLOGY PRIVATE LIMITED,Active
U74999PN2015PTC153569,ARTS GURUKUL PRIVATE LIMITED,Active
U74999MH2014PTC260286,RELIANCE DEFENCE TECHNOLOGIES PRIVATE LIMITED,Active
U72200KA2015PTC078559,SRINU'S ADI IT SOLUTION PRIVATE LIMITED,Active
U72900MH2001PTC131806,ADIRAA SOLUTIONS PRIVATE LIMITED,Active
U15400PB2015PTC039183,AURUM PRODUCTS PRIVATE LIMITED,Active
U35110MH2003PTC140063,SRIKARA SAGAR FREIGHT SERVICES PRIVATE LIMITED,Active
U74900TG2015PTC097137,QUA GAMIFICATION PRIVATE LIMITED,Active
U25203WB2014PTC202329,KING'S POLY PRODUCTS PRIVATE LIMITED,Active
U15492MH2014PTC257875,GOOD CO COFFEE PRIVATE LIMITED,Active
